Timestamp,Message,Error code,Error cause
2025-01-02T00:46:56.494Z,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:47:02.028Z,unexpected end of stream on https://open.camera.thingplus.vn/...,java.io.IOException,unexpected end of stream on https://open.camera.thingplus.vn/...
2025-01-02T00:47:06.363Z,unexpected end of stream on https://open.camera.thingplus.vn/...,java.io.IOException,unexpected end of stream on https://open.camera.thingplus.vn/...
2025-01-02T00:47:09.768Z,unexpected end of stream on https://open.camera.thingplus.vn/...,java.io.IOException,unexpected end of stream on https://open.camera.thingplus.vn/...
2025-01-02T00:47:51.047Z,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:47:54.926Z,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:47:56.448Z,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:48:01.500Z,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:48:18.080Z,unexpected end of stream on https://open.camera.thingplus.vn/...,java.io.IOException,unexpected end of stream on https://open.camera.thingplus.vn/...
2025-01-02T00:48:44.497Z,unexpected end of stream on https://open.camera.thingplus.vn/...,java.io.IOException,unexpected end of stream on https://open.camera.thingplus.vn/...
2025-01-02T00:48:46.710Z,Broken pipe,java.net.SocketException,Broken pipe
2025-01-02T00:48:56.054Z,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:48:59.932Z,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:49:01.452Z,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:49:06.503Z,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:50:01.060Z,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:50:04.934Z,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:50:06.458Z,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:50:11.510Z,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:51:06.067Z,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:51:09.937Z,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:51:11.464Z,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:51:16.512Z,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:52:11.071Z,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:52:14.944Z,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:52:16.471Z,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:52:21.519Z,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:53:07.115Z,unexpected end of stream on https://open.camera.thingplus.vn/...,java.io.IOException,unexpected end of stream on https://open.camera.thingplus.vn/...
2025-01-02T00:53:09.082Z,unexpected end of stream on https://open.camera.thingplus.vn/...,java.io.IOException,unexpected end of stream on https://open.camera.thingplus.vn/...
2025-01-02T00:53:11.455Z,unexpected end of stream on https://open.camera.thingplus.vn/...,java.io.IOException,unexpected end of stream on https://open.camera.thingplus.vn/...
2025-01-02T00:53:16.078Z,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:53:19.948Z,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:53:21.478Z,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:53:26.524Z,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s0|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=3b069897-a316-4ff4-8744-9e2f1b2a0182, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
2025-01-02T00:53:35.649Z,unexpected end of stream on https://open.camera.thingplus.vn/...,java.io.IOException,unexpected end of stream on https://open.camera.thingplus.vn/...
2025-01-02T00:54:21.084Z,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)",com.datastax.oss.driver.api.core.connection.ConnectionInitException,"[s1|connecting...] Protocol initialization request, step 1 (STARTUP {CQL_VERSION=3.0.0, DRIVER_NAME=Apache Cassandra Java Driver, DRIVER_VERSION=4.18.1, CLIENT_ID=22ab7ca8-ba37-4b95-89f3-d1e839d6577e, APPLICATION_NAME=IVA-Event}): failed to send request (java.nio.channels.NotYetConnectedException)"
